expense_id,date,item_name,qty,unit,debit,kredit,saldo,month,source_sheet,item_key,is_topup
PCE-1889,2026-05-27,Skppy Crmy Pnut Btter 500gr,1.0,pcs,52000.0,0.0,-3406650.0,Mei,Expense Mei,SKPPY CRMY PNUT BTTER 500GR,False
PCE-1890,2026-05-27,ongkir shopeexpress gluckmart,1.0,time,12000.0,0.0,-3418650.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS GLUCKMART,False
PCE-1891,2026-05-27,Es Krim Vanilla 8L,1.0,pcs,182110.0,0.0,-3600760.0,Mei,Expense Mei,ES KRIM VANILLA 8L,False
PCE-1892,2026-05-27,Tepung Segitiga Biru Premium 1kg,3.0,pcs,37800.0,0.0,-3638560.0,Mei,Expense Mei,TEPUNG SEGITIGA BIRU PREMIUM 1KG,False
PCE-1893,2026-05-27,Tepung Cakra Kembar Premium 1kg,2.0,pcs,33000.0,0.0,-3671560.0,Mei,Expense Mei,TEPUNG CAKRA KEMBAR PREMIUM 1KG,False
PCE-1894,2026-05-27,plastic shopbag,1.0,pcs,500.0,0.0,-3672060.0,Mei,Expense Mei,PLASTIC SHOPBAG,False
PCE-1895,2026-05-27,Mama/S R/L Pangg1,12.0,pcs,52900.0,0.0,-3724960.0,Mei,Expense Mei,MAMA/S R/L PANGG1,False
PCE-1896,2026-05-27,Ultra UHT Cho 1000ml,2.0,pcs,37000.0,0.0,-3761960.0,Mei,Expense Mei,ULTRA UHT CHO 1000ML,False
PCE-1897,2026-05-27,plastic shopbag,1.0,pcs,200.0,0.0,-3762160.0,Mei,Expense Mei,PLASTIC SHOPBAG,False
PCE-1898,2026-05-28,Additional Petty Cash,1.0,time,0.0,5051718.0,1289558.0,Mei,Expense Mei,ADDITIONAL PETTY CASH,True
PCE-1899,2026-05-28,Isi Pulsa HP Toko via BCA,1.0,pax,17000.0,0.0,1272558.0,Mei,Expense Mei,ISI PULSA HP TOKO VIA BCA,False
PCE-1900,2026-05-28,Ketumbar Bubuk 1kg,1.0,pcs,60000.0,0.0,1212558.0,Mei,Expense Mei,KETUMBAR BUBUK 1KG,False
PCE-1901,2026-05-28,Paprika Powder 1kg,1.0,pcs,60892.0,0.0,1151666.0,Mei,Expense Mei,PAPRIKA POWDER 1KG,False
PCE-1902,2026-05-28,Garam Masala AI 45gr,4.0,pcs,60000.0,0.0,1091666.0,Mei,Expense Mei,GARAM MASALA AI 45GR,False
PCE-1903,2026-05-28,Mc Lewis Chili Sauce 135gr,5.0,pcs,34700.0,0.0,1056966.0,Mei,Expense Mei,MC LEWIS CHILI SAUCE 135GR,False
PCE-1904,2026-05-28,Star Village Sunflower Oil 5L,1.0,pcs,248000.0,0.0,808966.0,Mei,Expense Mei,STAR VILLAGE SUNFLOWER OIL 5L,False
PCE-1905,2026-05-28,Bawang Bombay (26/05),4.0,kg,144000.0,0.0,664966.0,Mei,Expense Mei,BAWANG BOMBAY (26/05),False
PCE-1906,2026-05-28,Refill Gas 50kg,1.0,pcs,1070000.0,0.0,-405034.0,Mei,Expense Mei,REFILL GAS 50KG,False
PCE-1907,2026-05-28,Cup Polos 14oz,100.0,pcs,24000.0,0.0,-429034.0,Mei,Expense Mei,CUP POLOS 14OZ,False
PCE-1908,2026-05-29,So Soft Liquid Det Floral Lily Btl 700ml,1.0,pcs,15662.0,0.0,-444696.0,Mei,Expense Mei,SO SOFT LIQUID DET FLORAL LILY BTL 700ML,False
PCE-1909,2026-05-29,Mr Muscle Kitchen Lemon Ref 800ml,1.0,pcs,11150.0,0.0,-455846.0,Mei,Expense Mei,MR MUSCLE KITCHEN LEMON REF 800ML,False
PCE-1910,2026-05-29,plastic shopbag,1.0,pcs,300.0,0.0,-456146.0,Mei,Expense Mei,PLASTIC SHOPBAG,False
PCE-1911,2026-05-29,parkir pamela,1.0,time,1000.0,0.0,-457146.0,Mei,Expense Mei,PARKIR PAMELA,False
PCE-1912,2026-05-29,Spork Hitam (Sendok Garpu),300.0,pcs,69000.0,0.0,-526146.0,Mei,Expense Mei,SPORK HITAM (SENDOK GARPU),False
PCE-1913,2026-05-29,ongkir shopeexpress packmarket,1.0,time,6000.0,0.0,-532146.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS PACKMARKET,False
PCE-1914,2026-05-29,Ultra UHT Cho 1000ml (25/05),3.0,pcs,55470.0,0.0,-587616.0,Mei,Expense Mei,ULTRA UHT CHO 1000ML (25/05),False
PCE-1915,2026-05-29,Sunpride Pisang W 25/05),724.0,gr,19430.0,0.0,-607046.0,Mei,Expense Mei,SUNPRIDE PISANG W 25/05),False
PCE-1916,2026-05-29,plastic shopbag (25/05),1.0,pcs,200.0,0.0,-607246.0,Mei,Expense Mei,PLASTIC SHOPBAG (25/05),False
PCE-1917,2026-05-29,parkir superindo (25/05),1.0,time,2000.0,0.0,-609246.0,Mei,Expense Mei,PARKIR SUPERINDO (25/05),False
PCE-1918,2026-05-29,Grandairy Full Cream 1L,12.0,pcs,218300.0,0.0,-827546.0,Mei,Expense Mei,GRANDAIRY FULL CREAM 1L,False
PCE-1919,2026-05-29,Dua Belibis Cuka Dapur 650ml,3.0,pcs,36000.0,0.0,-863546.0,Mei,Expense Mei,DUA BELIBIS CUKA DAPUR 650ML,False
PCE-1920,2026-05-29,Maizenaku 1kg,5.0,pcs,120000.0,0.0,-983546.0,Mei,Expense Mei,MAIZENAKU 1KG,False
PCE-1921,2026-05-29,Telur Ayam,15.0,kg,358500.0,0.0,-1342046.0,Mei,Expense Mei,TELUR AYAM,False
PCE-1922,2026-05-29,es,2.0,pack,20000.0,0.0,-1362046.0,Mei,Expense Mei,ES,False
PCE-1923,2026-05-29,Aqua Galon,2.0,pcs,46000.0,0.0,-1408046.0,Mei,Expense Mei,AQUA GALON,False
PCE-1924,2026-05-29,Air Isi Ulang,1.0,pcs,7000.0,0.0,-1415046.0,Mei,Expense Mei,AIR ISI ULANG,False
PCE-1925,2026-05-30,Anchor Unsalted Butter Portion 7gr,50.0,pcs,175000.0,0.0,-1590046.0,Mei,Expense Mei,ANCHOR UNSALTED BUTTER PORTION 7GR,False
PCE-1926,2026-05-30,es,2.0,pack,20000.0,0.0,-1610046.0,Mei,Expense Mei,ES,False
PCE-1927,2026-05-30,Santos Powder Creamer 1kg ,3.0,pack,132000.0,0.0,-1742046.0,Mei,Expense Mei,SANTOS POWDER CREAMER 1KG,False
PCE-1928,2026-05-30,Indo Ice Cream Vanilla 8L,1.0,box,165000.0,0.0,-1907046.0,Mei,Expense Mei,INDO ICE CREAM VANILLA 8L,False
PCE-1929,2026-05-30,Vinmatte Diecut 1x (Sticker Uncle Masala),1.0,pack,22500.0,0.0,-1929546.0,Mei,Expense Mei,VINMATTE DIECUT 1X (STICKER UNCLE MASALA),False
PCE-1930,2026-05-30,ongkir shopeexpress sticker,1.0,time,5000.0,0.0,-1934546.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS STICKER,False
PCE-1931,2026-05-30,Lotus Biscoff Biscuit Caramel,3.0,pcs,129000.0,0.0,-2063546.0,Mei,Expense Mei,LOTUS BISCOFF BISCUIT CARAMEL,False
PCE-1932,2026-05-30,Diamond UHT Full Cream Plain 1L,12.0,pcs,240000.0,0.0,-2303546.0,Mei,Expense Mei,DIAMOND UHT FULL CREAM PLAIN 1L,False
PCE-1933,2026-05-30,Luna Life Food Chopper FP-02,1.0,pcs,134600.0,0.0,-2438146.0,Mei,Expense Mei,LUNA LIFE FOOD CHOPPER FP-02,False
PCE-1934,2026-05-30,Lettuce Iceberg,1.0,kg,60000.0,0.0,-2498146.0,Mei,Expense Mei,LETTUCE ICEBERG,False
PCE-1935,2026-05-30,Kucai,500.0,gr,6000.0,0.0,-2504146.0,Mei,Expense Mei,KUCAI,False
PCE-1936,2026-05-30,Kol Ungu,1.0,kg,45000.0,0.0,-2549146.0,Mei,Expense Mei,KOL UNGU,False
PCE-1937,2026-05-30,Kubis,1.5,kg,22500.0,0.0,-2571646.0,Mei,Expense Mei,KUBIS,False
PCE-1938,2026-05-31,Anchor Unsalted Butter Portion 7gr,50.0,pcs,200000.0,0.0,-2771646.0,Mei,Expense Mei,ANCHOR UNSALTED BUTTER PORTION 7GR,False
PCE-1939,2026-05-31,es,2.0,pack,20000.0,0.0,-2791646.0,Mei,Expense Mei,ES,False
PCE-1940,2026-05-31,Ongkir Shopeexpress Berlyanfood,1.0,time,29500.0,0.0,-2821146.0,Mei,Expense Mei,ONGKIR SHOPEEXPRESS BERLYANFOOD,False
PCE-1941,2026-05-31,Additional Petty Cash,0.0,,0.0,2821146.0,0.0,Mei,Expense Mei,ADDITIONAL PETTY CASH,True
PCE-1942,2026-06-01,Additional Petty Cash,1.0,time,0.0,2000000.0,2000000.0,Juni,Expense Juni,ADDITIONAL PETTY CASH,True
PCE-1943,2026-06-01,Spatula Sekop,3.0,pcs,58500.0,0.0,1941500.0,Juni,Expense Juni,SPATULA SEKOP,False
PCE-1944,2026-06-01,Segitiga Biru Premium 1kg,7.0,pcs,94500.0,0.0,1847000.0,Juni,Expense Juni,SEGITIGA BIRU PREMIUM 1KG,False
PCE-1945,2026-06-01,Maizenaku 1kg,5.0,pcs,120000.0,0.0,1727000.0,Juni,Expense Juni,MAIZENAKU 1KG,False
PCE-1946,2026-06-01,Cakra Kembar Premium 1kg,4.0,pcs,53300.0,0.0,1673700.0,Juni,Expense Juni,CAKRA KEMBAR PREMIUM 1KG,False
PCE-1947,2026-06-01,Garam Masala AI 45gr,2.0,pcs,30000.0,0.0,1643700.0,Juni,Expense Juni,GARAM MASALA AI 45GR,False
PCE-1948,2026-06-01,Whipping Cream Millac Gold 1L,1.0,pcs,75000.0,0.0,1568700.0,Juni,Expense Juni,WHIPPING CREAM MILLAC GOLD 1L,False
PCE-1949,2026-06-01,parkir gluckmart,1.0,time,2000.0,0.0,1566700.0,Juni,Expense Juni,PARKIR GLUCKMART,False
PCE-1950,2026-06-01,Aqua Galon,2.0,pcs,46000.0,0.0,1520700.0,Juni,Expense Juni,AQUA GALON,False
PCE-1951,2026-06-01,Air Isi Ulang,1.0,pcs,7000.0,0.0,1513700.0,Juni,Expense Juni,AIR ISI ULANG,False
PCE-1952,2026-06-01,es,1.0,pack,20000.0,0.0,1493700.0,Juni,Expense Juni,ES,False
PCE-1953,2026-06-01,Ongkir Shopeexpress BerlyanFood,1.0,time,30000.0,0.0,1463700.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS BERLYANFOOD,False
PCE-1954,2026-06-01,Lettuce Iceberg,500.0,gr,30000.0,0.0,1433700.0,Juni,Expense Juni,LETTUCE ICEBERG,False
PCE-1955,2026-06-01,Iuran Sampah Juni,1.0,time,400000.0,0.0,1033700.0,Juni,Expense Juni,IURAN SAMPAH JUNI,False
PCE-1956,2026-06-01,Millac Gold Cooking Cream 1 L,2.0,pack,147000.0,0.0,886700.0,Juni,Expense Juni,MILLAC GOLD COOKING CREAM 1 L,False
PCE-1957,2026-06-01,Garam Refina 250gr,40.0,pcs,160000.0,0.0,726700.0,Juni,Expense Juni,GARAM REFINA 250GR,False
PCE-1958,2026-06-01,Frutaneira Ecoline Peach Halves in Syrup 8500gr,1.0,can,50000.0,0.0,676700.0,Juni,Expense Juni,FRUTANEIRA ECOLINE PEACH HALVES IN SYRUP 8500GR,False
PCE-1959,2026-06-01,Country Kitchen Original 710ml,3.0,pcs,267000.0,0.0,409700.0,Juni,Expense Juni,COUNTRY KITCHEN ORIGINAL 710ML,False
PCE-1960,2026-06-01,ongkir shopeexpress intisari,1.0,time,5000.0,0.0,404700.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-1961,2026-06-02,es,1.0,pack,10000.0,0.0,394700.0,Juni,Expense Juni,ES,False
PCE-1962,2026-06-02,Lettuce Iceberg,1.0,kg,60000.0,0.0,334700.0,Juni,Expense Juni,LETTUCE ICEBERG,False
PCE-1963,2026-06-02,Isi Token Listrik Atas via BCA,1.0,time,103000.0,0.0,231700.0,Juni,Expense Juni,ISI TOKEN LISTRIK ATAS VIA BCA,False
PCE-1964,2026-06-02,LKK Sesame Oil 115ml,3.0,pcs,142500.0,0.0,89200.0,Juni,Expense Juni,LKK SESAME OIL 115ML,False
PCE-1965,2026-06-02,Minyak Kita 1L,12.0,pcs,236000.0,0.0,-146800.0,Juni,Expense Juni,MINYAK KITA 1L,False
PCE-1966,2026-06-02,Gula Pasir Curah,1.0,pcs,17000.0,0.0,-163800.0,Juni,Expense Juni,GULA PASIR CURAH,False
PCE-1967,2026-06-02,Skippy Creamy Peanut 340gr,1.0,pcs,46000.0,0.0,-209800.0,Juni,Expense Juni,SKIPPY CREAMY PEANUT 340GR,False
PCE-1968,2026-06-02,Dae Chun Gimbap Nori 22gr,1.0,pcs,27000.0,0.0,-236800.0,Juni,Expense Juni,DAE CHUN GIMBAP NORI 22GR,False
PCE-1969,2026-06-02,Diamond UHT Milk Coklat 1L,3.0,pcs,61500.0,0.0,-298300.0,Juni,Expense Juni,DIAMOND UHT MILK COKLAT 1L,False
PCE-1970,2026-06-02,Country Kitchen Original 710ml,3.0,pcs,267000.0,0.0,-565300.0,Juni,Expense Juni,COUNTRY KITCHEN ORIGINAL 710ML,False
PCE-1971,2026-06-02,Minyak Kita 1L,24.0,pcs,470000.0,0.0,-1035300.0,Juni,Expense Juni,MINYAK KITA 1L,False
PCE-1972,2026-06-03,Isi Token Listrik Gudang Depan via Shopee,1.0,time,104000.0,0.0,-1139300.0,Juni,Expense Juni,ISI TOKEN LISTRIK GUDANG DEPAN VIA SHOPEE,False
PCE-1973,2026-06-03,PW Kuning Telur 1kg,1.0,pcs,45000.0,0.0,-1184300.0,Juni,Expense Juni,PW KUNING TELUR 1KG,False
PCE-1974,2026-06-03,Bogasari Tep. Cakra Kembar 1kg,7.0,pcs,94500.0,0.0,-1278800.0,Juni,Expense Juni,BOGASARI TEP. CAKRA KEMBAR 1KG,False
PCE-1975,2026-06-03,Dae Chun Gimbap Nori 22gr,3.0,pcs,81000.0,0.0,-1359800.0,Juni,Expense Juni,DAE CHUN GIMBAP NORI 22GR,False
PCE-1976,2026-06-03,Es Krim Vanilla 8L,1.0,pcs,182112.0,0.0,-1541912.0,Juni,Expense Juni,ES KRIM VANILLA 8L,False
PCE-1977,2026-06-03,Diamond UHT Full Cream 1L,12.0,pcs,245000.0,0.0,-1786912.0,Juni,Expense Juni,DIAMOND UHT FULL CREAM 1L,False
PCE-1978,2026-06-03,Segitiga Biru Premium 1kg,4.0,pcs,51100.0,0.0,-1838012.0,Juni,Expense Juni,SEGITIGA BIRU PREMIUM 1KG,False
PCE-1979,2026-06-03,Pisang Cavendish,1.0,kg,21000.0,0.0,-1859012.0,Juni,Expense Juni,PISANG CAVENDISH,False
PCE-1980,2026-06-03,Pisang Cavendish,1.0,kg,16000.0,0.0,-1875012.0,Juni,Expense Juni,PISANG CAVENDISH,False
PCE-1981,2026-06-03,es,1.0,pack,10000.0,0.0,-1885012.0,Juni,Expense Juni,ES,False
PCE-1982,2026-06-03,Aqua Asli,1.0,pcs,23000.0,0.0,-1908012.0,Juni,Expense Juni,AQUA ASLI,False
PCE-1983,2026-06-03,Ongkir Shopeexpress Roti China Colombo - KJ,1.0,time,7000.0,0.0,-1915012.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS ROTI CHINA COLOMBO - KJ,False
PCE-1984,2026-06-03,Ongkir Shopeexpress Packaging Roti China,1.0,time,8000.0,0.0,-1923012.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS PACKAGING ROTI CHINA,False
PCE-1985,2026-06-04,es,2.0,pack,20000.0,0.0,-1943012.0,Juni,Expense Juni,ES,False
PCE-1986,2026-06-04,Makan GC,9.0,org,225000.0,0.0,-2168012.0,Juni,Expense Juni,MAKAN GC,False
PCE-1987,2026-06-04,Grandairy UHT FC 1L,24.0,pcs,379000.0,0.0,-2547012.0,Juni,Expense Juni,GRANDAIRY UHT FC 1L,False
PCE-1988,2026-06-05,Cakra Kembar Premium 1kg,10.0,pcs,140000.0,0.0,-2687012.0,Juni,Expense Juni,CAKRA KEMBAR PREMIUM 1KG,False
PCE-1989,2026-06-05,Bola Deli Maizena 1kg,7.0,pcs,129500.0,0.0,-2816512.0,Juni,Expense Juni,BOLA DELI MAIZENA 1KG,False
PCE-1990,2026-06-05,Kresek PE Bening Size28,3.0,pack,97800.0,0.0,-2914312.0,Juni,Expense Juni,KRESEK PE BENING SIZE28,False
PCE-1991,2026-06-05,Kresek PE Bening Size24,3.0,pack,70800.0,0.0,-2985112.0,Juni,Expense Juni,KRESEK PE BENING SIZE24,False
PCE-1992,2026-06-05,ongkir shopeexpress toko enampuluh,1.0,time,5000.0,0.0,-2990112.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS TOKO ENAMPULUH,False
PCE-1993,2026-06-05,Country Kitchen Original 710ml,3.0,pcs,267000.0,0.0,-3257112.0,Juni,Expense Juni,COUNTRY KITCHEN ORIGINAL 710ML,False
PCE-1994,2026-06-05,Anchor New Zeeland Unsalted 7gr,50.0,pcs,137500.0,0.0,-3394612.0,Juni,Expense Juni,ANCHOR NEW ZEELAND UNSALTED 7GR,False
PCE-1995,2026-06-05,Skippy Creamy Peanut 340gr,1.0,pcs,46000.0,0.0,-3440612.0,Juni,Expense Juni,SKIPPY CREAMY PEANUT 340GR,False
PCE-1996,2026-06-05,ongkir shopeexpress intisari,1.0,time,5000.0,0.0,-3445612.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-1997,2026-06-05,Aqua Galon,2.0,pcs,46000.0,0.0,-3491612.0,Juni,Expense Juni,AQUA GALON,False
PCE-1998,2026-06-05,Air Isi Ulang,1.0,pcs,7000.0,0.0,-3498612.0,Juni,Expense Juni,AIR ISI ULANG,False
PCE-1999,2026-06-05,es,2.0,pack,20000.0,0.0,-3518612.0,Juni,Expense Juni,ES,False
PCE-2000,2026-06-05,Telur Omega,20.0,pcs,56000.0,0.0,-3574612.0,Juni,Expense Juni,TELUR OMEGA,False
PCE-2001,2026-06-05,Minyak Kita 1L,12.0,pcs,242000.0,0.0,-3816612.0,Juni,Expense Juni,MINYAK KITA 1L,False
PCE-2002,2026-06-05,Baterai Alkaline,1.0,pack,35000.0,0.0,-3851612.0,Juni,Expense Juni,BATERAI ALKALINE,False
PCE-2003,2026-06-05,Grandairy UHT FC 1L,24.0,pcs,379000.0,0.0,-4230612.0,Juni,Expense Juni,GRANDAIRY UHT FC 1L,False
PCE-2004,2026-06-05,Handgloves Plastik,75.0,pack,525000.0,0.0,-4755612.0,Juni,Expense Juni,HANDGLOVES PLASTIK,False
PCE-2005,2026-06-05,Straw Hygen Runcing Black,1000.0,pcs,74000.0,0.0,-4829612.0,Juni,Expense Juni,STRAW HYGEN RUNCING BLACK,False
PCE-2006,2026-06-05,Nutella 3kg,1.0,pail,525000.0,0.0,-5354612.0,Juni,Expense Juni,NUTELLA 3KG,False
PCE-2007,2026-06-05,Additional Petty Cash,1.0,time,0.0,5808612.0,454000.0,Juni,Expense Juni,ADDITIONAL PETTY CASH,True
PCE-2008,2026-06-06,Minyak Kita 1L,12.0,pcs,240000.0,0.0,214000.0,Juni,Expense Juni,MINYAK KITA 1L,False
PCE-2009,2026-06-06,Telur Ayam,15.0,kg,355500.0,0.0,-141500.0,Juni,Expense Juni,TELUR AYAM,False
PCE-2010,2026-06-06,Isi Token Listrik Bawah via BCA,1.0,time,203000.0,0.0,-344500.0,Juni,Expense Juni,ISI TOKEN LISTRIK BAWAH VIA BCA,False
PCE-2011,2026-06-06,Es Krim Vanilla 8L,1.0,pcs,176450.0,0.0,-520950.0,Juni,Expense Juni,ES KRIM VANILLA 8L,False
PCE-2012,2026-06-06,Kunyit Bubuk 500gr,1.0,pack,35000.0,0.0,-555950.0,Juni,Expense Juni,KUNYIT BUBUK 500GR,False
PCE-2013,2026-06-06,Jahe Putih Bubuk,1.0,pack,69500.0,0.0,-625450.0,Juni,Expense Juni,JAHE PUTIH BUBUK,False
PCE-2014,2026-06-06,es,1.0,pack,10000.0,0.0,-635450.0,Juni,Expense Juni,ES,False
PCE-2015,2026-06-06,Onion Powder 1kg,2.0,pack,120000.0,0.0,-755450.0,Juni,Expense Juni,ONION POWDER 1KG,False
PCE-2016,2026-06-06,Royco Kaldu Ayam 1kg,1.0,pcs,56200.0,0.0,-811650.0,Juni,Expense Juni,ROYCO KALDU AYAM 1KG,False
PCE-2017,2026-06-06,Refund Kelebihan Nominal Payment Customer,1.0,time,20000.0,0.0,-831650.0,Juni,Expense Juni,REFUND KELEBIHAN NOMINAL PAYMENT CUSTOMER,False
PCE-2018,2026-06-06,Lettuce Iceberg,1.0,kg,60000.0,0.0,-891650.0,Juni,Expense Juni,LETTUCE ICEBERG,False
PCE-2019,2026-06-06,Cabai Rawit,500.0,gr,42500.0,0.0,-934150.0,Juni,Expense Juni,CABAI RAWIT,False
PCE-2020,2026-06-06,Gula Pasir Curah,3.0,kg,69000.0,0.0,-1003150.0,Juni,Expense Juni,GULA PASIR CURAH,False
PCE-2021,2026-06-06,Wortel,380.0,gr,7600.0,0.0,-1010750.0,Juni,Expense Juni,WORTEL,False
PCE-2022,2026-06-06,Pisang Cavendish,2.3,kg,69000.0,0.0,-1079750.0,Juni,Expense Juni,PISANG CAVENDISH,False
PCE-2023,2026-06-06,Refill Gas 50kg,1.0,pcs,1070000.0,0.0,-2149750.0,Juni,Expense Juni,REFILL GAS 50KG,False
PCE-2024,2026-06-06,Service AC Clean,2.0,unit,200000.0,0.0,-2349750.0,Juni,Expense Juni,SERVICE AC CLEAN,False
PCE-2025,2026-06-06,Cek Tekanan Freon,2.0,unit,50000.0,0.0,-2399750.0,Juni,Expense Juni,CEK TEKANAN FREON,False
PCE-2026,2026-06-06,Cairan Pelindung Karat,1.0,pcs,40000.0,0.0,-2439750.0,Juni,Expense Juni,CAIRAN PELINDUNG KARAT,False
PCE-2027,2026-06-06,La Fonte Macaroni 500gr ,5.0,pack,82000.0,0.0,-2521750.0,Juni,Expense Juni,LA FONTE MACARONI 500GR,False
PCE-2028,2026-06-06,Kikkoman Kecap Asin Khas Jepang 150ml ,2.0,botol,42000.0,0.0,-2563750.0,Juni,Expense Juni,KIKKOMAN KECAP ASIN KHAS JEPANG 150ML,False
PCE-2029,2026-06-06,Knorr Beef 1kg,1.0,pack,102000.0,0.0,-2665750.0,Juni,Expense Juni,KNORR BEEF 1KG,False
PCE-2030,2026-06-06,"Delmonte Sauce Extra Hot 5,5kg",2.0,jerigen,225000.0,0.0,-2890750.0,Juni,Expense Juni,"DELMONTE SAUCE EXTRA HOT 5,5KG",False
PCE-2031,2026-06-06,"Delmonte Sauce Tomat 5,7kg",2.0,jerigen,184000.0,0.0,-3074750.0,Juni,Expense Juni,"DELMONTE SAUCE TOMAT 5,7KG",False
PCE-2032,2026-06-06,Diamond UHT Full Cream Plain 1Lt,12.0,pcs,234000.0,0.0,-3308750.0,Juni,Expense Juni,DIAMOND UHT FULL CREAM PLAIN 1LT,False
PCE-2033,2026-06-07,Str Bodrex Extra Tab 4s,1.0,pcs,2605.0,0.0,-3311355.0,Juni,Expense Juni,STR BODREX EXTRA TAB 4S,False
PCE-2034,2026-06-07,Tab Panadol Extra Cap L 100s,1.0,pcs,14760.0,0.0,-3326115.0,Juni,Expense Juni,TAB PANADOL EXTRA CAP L 100S,False
PCE-2035,2026-06-07,Str Promag Tab 10s St Rip 3s,1.0,pcs,9835.0,0.0,-3335950.0,Juni,Expense Juni,STR PROMAG TAB 10S ST RIP 3S,False
PCE-2036,2026-06-07,parkir k24,1.0,time,2000.0,0.0,-3337950.0,Juni,Expense Juni,PARKIR K24,False
PCE-2037,2026-06-07,Lotus Biscoff Biscuit Caramel,1.0,pcs,40000.0,0.0,-3377950.0,Juni,Expense Juni,LOTUS BISCOFF BISCUIT CARAMEL,False
PCE-2038,2026-06-07,Logcabin Country Kitchen Original 780 ml,3.0,pcs,267000.0,0.0,-3644950.0,Juni,Expense Juni,LOGCABIN COUNTRY KITCHEN ORIGINAL 780 ML,False
PCE-2039,2026-06-07,Anchor New Zeeland Unsalted 7gr,49.0,pcs,134750.0,0.0,-3779700.0,Juni,Expense Juni,ANCHOR NEW ZEELAND UNSALTED 7GR,False
PCE-2040,2026-06-07,Ongkir GoShop Intisari,1.0,time,20000.0,0.0,-3799700.0,Juni,Expense Juni,ONGKIR GOSHOP INTISARI,False
PCE-2041,2026-06-07,es,2.0,pack,20000.0,0.0,-3819700.0,Juni,Expense Juni,ES,False
PCE-2042,2026-06-07,Point Soda Kue 1kg,2.0,pcs,44000.0,0.0,-3863700.0,Juni,Expense Juni,POINT SODA KUE 1KG,False
PCE-2043,2026-06-07,Maspion Stick Mixer Sepasang,1.0,pcs,29000.0,0.0,-3892700.0,Juni,Expense Juni,MASPION STICK MIXER SEPASANG,False
PCE-2044,2026-06-07,Additional Petty Cash,1.0,time,0.0,4346700.0,454000.0,Juni,Expense Juni,ADDITIONAL PETTY CASH,True
PCE-2045,2026-06-08,Minyak Kita 1L,12.0,pcs,235000.0,0.0,219000.0,Juni,Expense Juni,MINYAK KITA 1L,False
PCE-2046,2026-06-08,Segitiga Biru Premium 1kg,7.0,pcs,94500.0,0.0,124500.0,Juni,Expense Juni,SEGITIGA BIRU PREMIUM 1KG,False
PCE-2047,2026-06-08,Cakra Kembar Premium 1kg,5.0,pcs,70000.0,0.0,54500.0,Juni,Expense Juni,CAKRA KEMBAR PREMIUM 1KG,False
PCE-2048,2026-06-08,Maizenaku 1kg,5.0,pcs,122200.0,0.0,-67700.0,Juni,Expense Juni,MAIZENAKU 1KG,False
PCE-2049,2026-06-08,Mc Lewis Mayonnaise 1kg,4.0,pcs,96000.0,0.0,-163700.0,Juni,Expense Juni,MC LEWIS MAYONNAISE 1KG,False
PCE-2050,2026-06-08,ongkir shopeexpress intisari,1.0,time,5000.0,0.0,-168700.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-2051,2026-06-08,Anchor New Zeeland Unsalted 7gr,50.0,pcs,137500.0,0.0,-306200.0,Juni,Expense Juni,ANCHOR NEW ZEELAND UNSALTED 7GR,False
PCE-2052,2026-06-08,es,2.0,pack,20000.0,0.0,-326200.0,Juni,Expense Juni,ES,False
PCE-2053,2026-06-08,Aqua Galon,2.0,pcs,46000.0,0.0,-372200.0,Juni,Expense Juni,AQUA GALON,False
PCE-2054,2026-06-08,Minyak Kita 1L,24.0,pcs,468000.0,0.0,-840200.0,Juni,Expense Juni,MINYAK KITA 1L,False
PCE-2055,2026-06-08,Bawang Bombay,3.0,kg,96000.0,0.0,-936200.0,Juni,Expense Juni,BAWANG BOMBAY,False
PCE-2056,2026-06-09,Rajawali Baking Powder Orange 500gr,1.0,pcs,31700.0,0.0,-967900.0,Juni,Expense Juni,RAJAWALI BAKING POWDER ORANGE 500GR,False
PCE-2057,2026-06-09,Ultramilk 1L,24.0,pcs,468000.0,0.0,-1435900.0,Juni,Expense Juni,ULTRAMILK 1L,False
PCE-2058,2026-06-09,Country Kitchen Original 710ml,3.0,pcs,267000.0,0.0,-1702900.0,Juni,Expense Juni,COUNTRY KITCHEN ORIGINAL 710ML,False
PCE-2059,2026-06-09,ongkir shopeexpress intisari,1.0,time,5000.0,0.0,-1707900.0,Juni,Expense Juni,ONGKIR SHOPEEXPRESS INTISARI,False
PCE-2060,2026-06-09,Btter Unslted Mni Anchor 7gr,50.0,pcs,203000.0,0.0,-1910900.0,Juni,Expense Juni,BTTER UNSLTED MNI ANCHOR 7GR,False
